名称,発生場所,発生年月日,当事者種別,事故内容,所轄警察署,事故類型,地点経度,地点緯度
全事故,鳥取市南隈,2013/12/06,軽乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.20198611100,35.51952222220
全事故,境港市渡町,2013/11/17,軽乗用×普通乗用,軽傷事故,境港署,車両相互,133.21488055600,35.51853888890
全事故,倉吉市小田,2013/11/06,軽乗用×二種原,重傷事故,倉吉署,車両相互,133.83876666700,35.45984166670
全事故,米子市西福原四丁目,2013/11/16,原付×軽乗用,重傷事故,米子署,車両相互,133.33840277800,35.44388611110
全事故,鳥取市茶町,2013/05/10,普通乗用×軽貨物,重傷事故,鳥取署,車両相互,134.22702500000,35.50461111110
全事故,米子市新開三丁目,2013/12/11,普通乗用×普通乗用,軽傷事故,米子署,車両相互,133.35163055600,35.45776111110
全事故,鳥取市永楽温泉町,2013/11/18,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.23265277800,35.49263888890
全事故,境港市幸神町,2013/12/03,軽乗用×普通乗用,軽傷事故,境港署,車両相互,133.24018888900,35.50495000000
全事故,米子市新開七丁目,2013/12/23,軽乗用×普通乗用,軽傷事故,米子署,車両相互,133.33834111100,35.45611888890
全事故,鳥取市福部町細川,2013/12/24,軽乗用×軽貨物,軽傷事故,鳥取署,車両相互,134.28095555600,35.55239722220
全事故,鳥取市湖山町西４丁目,2013/11/27,軽乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.17398888900,35.52431111110
全事故,鳥取市気高町宝木,2013/12/05,普通乗用×普通貨物,軽傷事故,浜村署,車両相互,134.07585444400,35.51669416670
全事故,鳥取市古海,2013/12/14,普通乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.20518888900,35.49246666670
全事故,倉吉市湊町,2013/11/11,軽乗用×二種原,軽傷事故,倉吉署,車両相互,133.82973027800,35.43055833330
全事故,倉吉市上井町２丁目,2013/11/02,軽乗用×軽乗用,軽傷事故,倉吉署,車両相互,133.84814166700,35.45445555550
全事故,米子市日ノ出町一丁目,2013/12/19,軽乗用×軽乗用,軽傷事故,米子署,車両相互,133.33621666700,35.43522500000
全事故,岩美郡岩美町大字新井,2013/11/16,普通乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.32955833300,35.56704722220
全事故,西伯郡大山町田中,2013/12/14,軽乗用×軽乗用,軽傷事故,八橋署,車両相互,133.58726944400,35.52444166670
全事故,米子市東町,2013/12/14,軽乗用×自転車,軽傷事故,米子署,車両相互,133.33123055600,35.42576666670
全事故,鳥取市片原５丁目,2013/12/20,軽乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.22788333300,35.50601944440
全事故,米子市東福原六丁目,2013/12/18,普通乗用×歩行者,重傷事故,米子署,人対車両,133.34889166700,35.44477222220
全事故,鳥取市安長,2013/12/21,軽貨物×軽乗用,軽傷事故,鳥取署,車両相互,134.20334722200,35.51322500000
全事故,倉吉市上井町２丁目,2013/12/05,普通乗用×自転車,軽傷事故,倉吉署,車両相互,133.84694555600,35.45306638890
全事故,米子市西町,2013/12/24,普通乗用×普通乗用,軽傷事故,米子署,車両相互,133.32662500000,35.42848611110
全事故,米子市久米町,2013/11/29,普通乗用×軽貨物,軽傷事故,米子署,車両相互,133.32738611100,35.42702777780
全事故,鳥取市福部町湯山,2013/12/27,普通乗用×普通乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.25277222200,35.53736944440
全事故,倉吉市葵町,2013/12/04,軽乗用×軽貨物,軽傷事故,倉吉署,車両相互,133.82501111100,35.43088611110
全事故,倉吉市山根,2013/11/01,普通乗用×自転車,軽傷事故,倉吉署,車両相互,133.84716944400,35.44654166670
全事故,鳥取市賀露町南３丁目,2013/12/16,軽貨物×原付,軽傷事故,鳥取署,車両相互,134.18740555600,35.52984722220
全事故,鳥取市富安２丁目,2013/12/09,普通乗用×普通乗用,重傷事故,鳥取署,車両相互,134.22719444400,35.49205555560
全事故,八頭郡八頭町奥谷,2013/12/13,普通乗用×自転車,軽傷事故,郡家署,車両相互,134.25711388900,35.41760833330
全事故,米子市福市,2013/12/15,軽乗用×自転車,軽傷事故,米子署,車両相互,133.36916944400,35.40359444440
全事故,米子市祇園町二丁目,2013/11/01,軽貨物×軽乗用,軽傷事故,米子署,車両相互,133.32459166700,35.41604444440
全事故,東伯郡北栄町西園,2013/10/30,軽乗用×普通貨物,重傷事故,倉吉署,車両相互,133.76917555600,35.49862250000
全事故,米子市東福原二丁目,2013/11/17,軽乗用×軽乗用,軽傷事故,米子署,車両相互,133.34446111100,35.43728055560
全事故,境港市佐斐神町,2013/11/29,原付×軽乗用,重傷事故,境港署,車両相互,133.25085777800,35.50223777780
全事故,境港市三軒屋町,2013/11/23,普通乗用×普通乗用,軽傷事故,境港署,車両相互,133.22918500000,35.51083611110
全事故,米子市大崎,2013/12/02,普通乗用×軽乗用,軽傷事故,米子署,車両相互,133.25753611100,35.47231111110
全事故,鳥取市山城町,2013/12/27,軽乗用×軽貨物,軽傷事故,鳥取署,車両相互,134.22510277800,35.52387500000
全事故,西伯郡日吉津村大字富吉,2013/12/16,普通乗用×軽乗用,軽傷事故,米子署,車両相互,133.37336944400,35.44656388890
全事故,米子市米原五丁目,2013/12/13,普通乗用×二種原,軽傷事故,米子署,車両相互,133.32856111100,35.44497777780
全事故,米子市上後藤七丁目,2013/11/25,軽乗用×軽乗用,軽傷事故,米子署,車両相互,133.31416666700,35.44918333330
全事故,米子市長砂町,2013/12/14,大型貨物×軽乗用,軽傷事故,高速隊,車両相互,133.35585833300,35.41723638890
全事故,鳥取市扇町,2013/10/15,軽貨物×歩行者,重傷事故,鳥取署,人対車両,134.22500555600,35.49270555560
全事故,鳥取市富安２丁目,2013/12/03,普通乗用×歩行者,軽傷事故,鳥取署,人対車両,134.22721944400,35.49201944440
全事故,倉吉市新町３丁目,2013/11/18,軽乗用×普通乗用,軽傷事故,倉吉署,車両相互,133.82056388900,35.43353888890
全事故,鳥取市吉成２丁目,2013/12/10,軽乗用×歩行者,軽傷事故,鳥取署,人対車両,134.22541111100,35.48553055560
全事故,米子市夜見町,2013/12/04,普通乗用×軽乗用,軽傷事故,米子署,車両相互,133.29553611100,35.47100000000
全事故,倉吉市河原町,2013/12/12,軽乗用×軽乗用,軽傷事故,倉吉署,車両相互,133.81019444400,35.42997222220
全事故,鳥取市野坂,2013/08/05,軽貨物×二種原,重傷事故,鳥取署,車両相互,134.16906111100,35.47936666670
全事故,米子市錦町一丁目,2013/12/14,軽乗用×普通乗用,軽傷事故,米子署,車両相互,133.33415833300,35.43350833330
全事故,鳥取市新品治,2013/12/25,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.22516666700,35.50731111110
全事故,米子市新開二丁目,2013/12/07,普通乗用×普通乗用,軽傷事故,米子署,車両相互,133.34744166700,35.45398611110
全事故,鳥取市菖蒲,2013/12/13,軽乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.20567500000,35.48321666670
全事故,鳥取市正蓮寺,2013/12/28,軽貨物×普通乗用,軽傷事故,鳥取署,車両相互,134.24315833300,35.47331111110
全事故,鳥取市天神町,2013/12/13,普通乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.22058333300,35.49267222220
全事故,鳥取市卯垣,2013/11/28,普通貨物×自転車,軽傷事故,鳥取署,車両相互,134.25438888900,35.48721111110
全事故,倉吉市小田,2013/11/21,軽乗用×自転車,軽傷事故,倉吉署,車両相互,133.83889305600,35.45806111110
全事故,岩美郡岩美町大字大谷,2013/10/05,軽貨物×軽乗用,重傷事故,鳥取署,車両相互,134.29137222200,35.57148611110
全事故,米子市中島一丁目,2013/12/02,普通乗用×軽貨物,軽傷事故,米子署,車両相互,133.34895000000,35.43468055560
全事故,東伯郡湯梨浜町,2013/12/11,普通乗用×軽乗用,軽傷事故,倉吉署,車両相互,133.86423888900,35.48730277780
全事故,米子市彦名町,2013/12/09,普通乗用×普通乗用,軽傷事故,米子署,車両相互,133.30271111100,35.44219722220
全事故,鳥取市寿町,2013/12/09,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.22280833300,35.50368888890
全事故,米子市兼久,2013/11/26,普通乗用×軽乗用,軽傷事故,米子署,車両相互,133.36284722200,35.40820000000
全事故,東伯郡北栄町下神,2013/11/09,軽乗用×軽乗用×軽乗用,重傷事故,倉吉署,車両相互,133.81035555600,35.49872500000
全事故,米子市和田町,2013/11/22,普通乗用×普通乗用×普通乗用×軽乗用,軽傷事故,米子署,車両相互,133.27211388900,35.48976944440
全事故,日野郡日野町根雨,2013/12/06,軽貨物×軽乗用,重傷事故,黒坂署,車両相互,133.44043055600,35.24169166670
全事故,鳥取市徳尾,2013/12/16,中型貨物×軽乗用,軽傷事故,鳥取署,車両相互,134.20242222200,35.49855000000
全事故,鳥取市東町３丁目,2013/12/14,軽貨物×軽乗用,軽傷事故,鳥取署,車両相互,134.23236944400,35.50811388890
全事故,鳥取市湖山町東５丁目,2013/12/05,軽乗用×自転車,軽傷事故,鳥取署,車両相互,134.19264444400,35.51440555560
全事故,米子市錦町一丁目,2013/10/15,軽貨物×軽乗用,重傷事故,米子署,車両相互,133.33389166700,35.43326944440
全事故,鳥取市吉成南町２丁目,2013/12/14,軽乗用×歩行者,軽傷事故,鳥取署,人対車両,134.21771666700,35.47827222220
全事故,米子市河崎,2013/12/04,軽乗用×自転車,軽傷事故,米子署,車両相互,133.31056944400,35.46370555560
全事故,倉吉市福庭町１丁目,2013/11/25,普通乗用×軽乗用,軽傷事故,倉吉署,車両相互,133.84728055600,35.46440555560
全事故,米子市三本松二丁目,2013/12/04,軽乗用×軽乗用,軽傷事故,米子署,車両相互,133.32325833300,35.44315277780
全事故,鳥取市湖山町南１丁目,2013/12/18,軽乗用×軽乗用,軽傷事故,鳥取署,車両相互,134.17576111100,35.51299444440
全事故,鳥取市気高町,2013/11/30,中型貨物×大型貨物,重傷事故,浜村署,車両相互,134.06722611100,35.48973305550
全事故,米子市河崎,2013/12/07,軽乗用×歩行者,軽傷事故,米子署,人対車両,133.31143333300,35.46436944440
全事故,米子市上福原,2013/12/03,普通乗用×普通乗用,軽傷事故,米子署,車両相互,133.36121944400,35.44103055560
全事故,鳥取市上町,2013/10/30,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.24065555600,35.49764444440
全事故,境港市蓮池町,2013/12/06,軽乗用×歩行者,軽傷事故,境港署,人対車両,133.22474027800,35.53835277780
全事故,東伯郡琴浦町大字梅田,2013/12/09,軽乗用×軽貨物,軽傷事故,八橋署,車両相互,133.60525555600,35.50811111110
全事故,鳥取市古海,2013/12/09,軽貨物×軽貨物,軽傷事故,鳥取署,車両相互,134.21349444400,35.49607777780
全事故,鳥取市気高町浜村,2013/12/12,普通乗用×普通乗用,軽傷事故,浜村署,車両相互,134.05703611100,35.51863888890
全事故,鳥取市今町２丁目,2013/12/16,軽貨物×普通貨物,軽傷事故,鳥取署,車両相互,134.22492777800,35.49653055560
全事故,境港市栄町,2013/12/14,普通乗用×歩行者,軽傷事故,境港署,人対車両,133.22905277800,35.54694166670
全事故,米子市中町,2013/11/21,軽乗用×普通乗用,軽傷事故,米子署,車両相互,133.33227222200,35.42850000000
全事故,境港市渡町,2013/12/07,軽乗用×普通乗用,軽傷事故,境港署,車両相互,133.21476666700,35.51892777780
全事故,鳥取市湖山町南５丁目,2013/10/12,軽乗用×自転車,重傷事故,鳥取署,車両相互,134.16816666700,35.51994166670
全事故,鳥取市岩吉,2013/12/13,軽乗用×物件等,重傷事故,鳥取署,車両単独,134.19312500000,35.51149722220
全事故,米子市東福原二丁目,2013/11/05,軽乗用×軽乗用,軽傷事故,米子署,車両相互,133.34676111100,35.43590833330
全事故,米子市西福原三丁目,2013/11/26,軽乗用×普通乗用,重傷事故,米子署,車両相互,133.34631944400,35.44276388890
全事故,米子市米原二丁目,2013/12/12,軽乗用×普通乗用,軽傷事故,米子署,車両相互,133.32783333300,35.44353611110
全事故,米子市久米町,2013/12/11,普通乗用×軽乗用,軽傷事故,米子署,車両相互,133.32660555600,35.42518055560
全事故,米子市両三柳,2013/12/05,軽乗用×軽乗用,軽傷事故,米子署,車両相互,133.33184166700,35.45167222220
全事故,米子市米原五丁目,2013/12/04,普通乗用×普通乗用,軽傷事故,米子署,車両相互,133.32910000000,35.44560555560
全事故,米子市上福原,2013/11/09,軽乗用×軽乗用,軽傷事故,米子署,車両相互,133.36137777800,35.44081111110
全事故,米子市陽田町,2013/11/28,普通乗用×自転車,軽傷事故,米子署,車両相互,133.34691111100,35.42549166670
全事故,米子市皆生五丁目,2013/12/17,軽貨物×軽乗用,軽傷事故,米子署,車両相互,133.35842777800,35.45114444440
全事故,米子市旗ヶ崎七丁目,2013/12/12,軽乗用×普通乗用,軽傷事故,米子署,車両相互,133.30615000000,35.43952222220
全事故,八頭郡智頭町大字駒帰,2013/10/08,中型貨物×大型貨物,重傷事故,智頭署,車両相互,134.32694694400,35.21668472220
全事故,倉吉市西倉吉町,2013/12/03,軽乗用×歩行者,重傷事故,倉吉署,人対車両,133.80530305600,35.42722638890
全事故,倉吉市山根,2013/11/27,軽乗用×軽乗用,軽傷事故,倉吉署,車両相互,133.85947055600,35.45280388890
全事故,米子市末広町,2013/12/21,普通乗用×普通乗用,軽傷事故,米子署,車両相互,133.33415555600,35.42187222220
全事故,米子市淀江町西原,2013/11/29,普通乗用×軽乗用,軽傷事故,米子署,車両相互,133.42193055600,35.45442500000
全事故,鳥取市安長,2013/11/30,普通乗用×普通乗用,軽傷事故,鳥取署,車両相互,134.20426111100,35.51207777780
全事故,鳥取市雲山,2013/07/24,軽貨物×普通乗用,軽傷事故,鳥取署,車両相互,134.24102222200,35.47652222220
全事故,西伯郡南部町福成,2013/12/04,普通乗用×歩行者,重傷事故,米子署,人対車両,133.33288333300,35.36622222220
自転車事故,鳥取市湖山町南５丁目,2013/10/12,軽乗用×自転車,重傷事故,鳥取署,車両相互,134.16816666700,35.51994166670
自転車事故,鳥取市上町,2013/10/30,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.24065555600,35.49764444440
自転車事故,倉吉市山根,2013/11/01,普通乗用×自転車,軽傷事故,倉吉署,車両相互,133.84716944400,35.44654166670
自転車事故,鳥取市永楽温泉町,2013/11/18,普通乗用×自転車,軽傷事故,鳥取署,車両相互,134.23265277800,35.49263888890
自転車事故,倉吉市小田,2013/11/21,軽乗用×自転車,軽傷事故,倉吉署,車両相互,133.83889305600,35.45806111110
自転車事故,鳥取市吉方温泉４丁目,2013/11/28,普通乗用×自転車,重傷事故,鳥取署,車両相互,134.23912777800,35.48723888890
自転車事故,鳥取市卯垣,2013/11/28,普通貨物×自転車,軽傷事故,鳥取署,車両相互,134.25438888900,35.48721111110
